"bad_num","mid_num","good_num","dis_num","cmmt_num","consume","ord_cnt","sale_amt","user_cnt","rtn_amt","rtn_cnt","offer_amt","offer_cnt","sale_nextmonth"
1,1,239,0,241,0,187,29611.99,187,1472.94,17,5249.65,104,21093.88
0,0,16,3,16,0,111,21093.88,111,999.49,11,474.21,14,7486.38
0,2,16,3,18,0,50,7486.38,50,272.96,4,0,0,26590.68
0,1,10,2,11,0,204,26590.68,204,568.72,7,1135.27,32,96825.6799999998
0,5,283,6,288,0,884,96825.6799999998,884,1451.96,22,16256.96,611,110658.54
0,1,33,5,34,346145.71,222,25812.82,221,271.86,5,150.33,202,56850.4900000003
0,2,84,8,86,1103681.29,456,56850.4900000003,456,1000.65,17,305.680000000001,389,169895.730000001
2,2,278,28,282,2363600.96,1232,169895.730000001,1232,2761.38,42,921.790000000011,1082,186727.5
7,20,365,43,392,1511391.29,1274,186727.5,1274,4062.59,60,1027.25000000001,1092,103849.82
4,48,275,16,327,546502.04,720,103849.82,720,1971.91,30,585.790000000005,649,79681.66
2,4,186,15,192,533869.07,571,79681.66,571,1860.05,29,392.270000000002,461,83218.6600000004
3,4,199,19,206,825706.63,650,83218.6600000004,650,1297.19,20,349.690000000001,486,87300.9500000001
0,4,190,19,194,473982.97,700,87300.9500000001,699,1453.17,25,0,0,51445.6100000003
4,2,2390,6,2396,0,1398,142875.75,1398,88.55,5,79772.4200000001,1393,130645.72
6,2,3489,3,3497,0,1319,130645.72,1319,182.13,5,71757.0899999999,1317,145097.08
0,2,3679,15,3681,0,1441,145097.08,1438,184.13,6,64971.72,1425,129013.8
6,9,3161,4,3176,0,1246,129013.8,1245,373.18,10,45246.9400000001,1174,87757.79
3,1,1997,3,2001,0,863,87757.79,862,47.88,2,32165.28,823,13800.04
1,0,217,3,218,0,193,13800.04,191,255.41,7,4050.58,166,40274.63
0,1,311,2,312,0,572,40274.63,572,186.15,6,18201.14,566,137753.16
0,0,1002,54,1002,0,2014,137753.16,1999,95.81,6,94814.1299999998,1757,56017.0000000003
0,0,3,0,3,185332.56,29,5359.58,29,306.81,3,14.72,5,5131.68
0,0,5,1,5,108186.59,33,5131.68,33,204.54,3,142.38,8,12887.36
0,3,38,3,41,128906.56,107,12887.36,107,357.59,5,117.43,14,14676.21
1,0,76,1,77,192385.05,116,14676.21,116,591.56,7,270.51,20,15823.76
1,0,310,89,311,20996.57,139,15823.76,139,1452.38,12,3295.37,92,5801.51
0,0,13,2,13,88.67,39,5801.51,39,262.3,4,7.36,1,16927.56
1,0,18,0,19,0,65,16927.56,65,628.32,6,791.12,13,39655.85
0,1,543,12,544,336.81,366,39655.85,366,412.04,6,7819.57,147,21512.83
0,0,589,11,589,27248.35,652,85016.7600000001,652,522.76,10,97.4900000000001,67,74360
4,2,620,17,626,0,551,74360,551,267.08,2,214.66,160,19084.57
0,2,207,5,209,29363.83,143,19084.57,143,129.86,2,92.96,67,11622.01
2,8,62,4,72,373.63,83,11622.01,83,129.86,2,63.22,44,8643.61
0,0,43,2,43,0,54,8643.61,54,0,0,45.23,25,13715.82
0,0,24,2,24,0,53,13715.82,53,241.32,2,2.2,2,11195.84
0,0,14,5,14,0,44,11195.84,44,121.03,1,0,0,15113.32
0,0,11,0,11,0,82,15113.32,82,457.28,6,0,0,20625.74
0,0,11,1,11,0,70,5313.79,70,45.62,1,190.95,35,8846.81999999999
0,2,23,0,25,0,128,8846.81999999999,128,185.41,4,816.13,77,14793.97
3,6,69,7,78,0,257,14793.97,257,113.31,4,1827.92,150,24223.1499999999
9,18,142,10,169,0,430,24223.1499999999,429,215.95,8,3923.01,242,23601.0499999999
6,2,137,6,145,0,393,23601.0499999999,393,293.57,9,2610.04,206,16428.71
1,9,108,17,118,0,280,16428.71,280,117.71,4,1717.59,142,11838.27
0,3,62,5,65,0,192,11838.27,192,378.92,13,617.28,91,13542.1
4,7,92,12,103,0,235,13542.1,235,396.2,17,713.01,103,8415.56999999999
0,0,50,7,50,13000.42,200,17033.77,200,0,0,20674.13,196,40867.2700000001
0,3,211,10,214,40000.56,473,40867.2700000001,455,65.86,3,44270.82,463,73055.2400000001
3,13,376,26,392,84756.25,996,73055.2400000001,994,260.47,10,48646.32,914,222799.12
27,15,1444,109,1486,0,2736,222799.12,2734,2573.36,68,93278.1999999997,2643,129346.459999999
25,17,1474,81,1516,0,1370,129346.459999999,1366,1154.44,27,36773.4300000001,1325,30580.5999999998
3,8,344,22,355,0,374,30580.5999999998,373,457.67,11,14899.39,370,18688.17
2,6,257,3,265,0,357,18688.17,357,65.49,2,11921.72,349,21700.63
1,1,217,2,219,0,344,21700.63,343,0,0,19784.87,340,3015.36
1,4,1385,40,1390,0,1290,53780.1500000002,1286,180.25,10,0,0,40663.0500000002
10,6,1244,18,1260,0,868,40663.0500000002,868,61.07,4,261.21,42,69676.4000000002
8,2,1244,54,1254,0,1179,69676.4000000002,1177,159.28,6,303.39,48,118765.65
12,18,1556,89,1586,0,1847,118765.65,1841,523.45,18,1340.7,162,85466.2
11,8,1552,50,1571,0,1275,85466.2,1273,291.71,9,186.47,19,43938.0100000001
5,7,1027,6,1039,0,741,43938.0100000001,741,68.42,2,1423.33,72,51383.1800000002
0,5,1576,80,1581,0,1162,51383.1800000002,1162,175.25,10,1037.74,153,77995.5200000001
3,6,2292,72,2301,0,1722,77995.5200000001,1719,237.63,12,68.27,7,76152.7100000001
0,0,771,0,771,0,316,16661.11,316,94.18,2,16724.53,180,42378.93
0,2,3755,1,3757,42066.04,869,42378.93,869,263.05,7,34403.58,401,60228.44
0,0,2662,0,2662,42683.34,864,60228.44,864,175.85,1,35493.1,423,146679.56
6,9,741,27,756,321311.69,866,146679.56,865,2017.02,28,67310.64,866,111489.72
2,3,475,24,480,477006.99,517,111489.72,517,1222.08,13,37762.17,517,31437.6
2,5,60,3,67,65381.84,141,31437.6,141,1014.68,10,9301.43,137,10953.81
2,1,58,10,61,0,70,10953.81,70,326.68,1,5515.59,65,3568.44
2,1,33,1,36,0,21,3568.44,21,0,0,1160.49,16,619.46
0,1,8,1,9,14009.32,83,14253.36,83,475.96,7,562.199999999999,69,9510.04
1,0,22,5,23,470.54,56,9510.04,56,0,0,409.04,53,11794.57
2,0,20,0,22,12458.59,75,11794.57,75,117.72,2,302.32,62,21563.03
5,0,31,3,36,361.87,135,21563.03,135,787.63,9,993.64,96,11165.13
1,2,42,1,45,148.11,68,11165.13,68,375.59,4,459.41,57,12691.62
2,2,20,5,24,0,61,12691.62,61,135.75,1,362,55,12346.36
2,0,14,2,16,0,60,12346.36,60,818.91,6,11.04,2,15404.07
2,0,15,3,17,0,82,15404.07,82,347.27,3,303.06,52,19996.84
0,1,16,2,17,0,128,13667.94,128,375.61,4,660.71,6,22266.93
5,3,57,4,65,0,186,22266.93,186,132.43,3,979.7,17,52235.91
7,27,78,9,112,0,393,52235.91,393,876.28,8,1628.33,136,156027.63
26,28,1853,52,1907,0,1547,156027.63,1541,1317,31,3371.82999999998,584,109237.24
12,11,789,43,812,0,935,109237.24,934,2801.02,56,2511.89999999999,386,82383.0499999999
12,17,531,42,560,0,713,82383.0499999999,707,1500.55,28,1408.65,310,50526.96
4,19,283,33,306,0,464,50526.96,459,1033,21,826.589999999998,170,45400.41
11,8,259,18,278,0,465,45400.41,461,617.3,14,1019.39,14,23632.32
2,2,12,1,16,0,94,7603.47,94,294.67,4,0,0,11073.5
0,0,25,1,25,0,139,11073.5,138,192.76,4,152.95,15,16236.68
4,4,49,4,57,0,219,16236.68,218,804.91,13,62.61,7,50173.7200000001
18,9,107,12,134,0,520,50173.7200000001,518,1976.01,36,1807.41,83,32451.53
4,6,97,16,107,0,373,32451.53,372,1136.76,20,309.76,23,11474.03
8,2,49,3,59,0,112,11474.03,112,268.4,7,0,0,3867.72
2,1,18,0,21,0,78,3867.72,78,0,0,0,0,13282.32
4,11,87,10,102,0,332,13282.32,330,361.99,10,100.01,26,13115.43
0,0,43,6,43,523584.21,321,15401.56,321,16.55,1,15.15,41,11354.02
1,1,58,8,60,455732.51,238,11354.02,238,20.23,1,48.05,8,10958.93
1,2,68,6,71,364118.53,230,10958.93,230,102.64,4,35.8,47,12676.97
1,5,64,9,70,355701.78,259,12676.97,259,69.52,3,198.64,36,10437.23
2,0,60,6,62,308470.71,220,10437.23,220,89.03,4,103.56,23,8808.93999999999
3,3,47,3,53,233988.11,185,8808.93999999999,182,0,0,0,0,6114.53
2,3,25,1,30,148458.35,135,6114.53,135,58.13,3,45.38,61,6006.31999999999
0,2,29,4,31,149392.08,126,6006.31999999999,125,0,0,0,0,8480.03
8,6,1125,3,1139,0,474,18004.85,471,146.41,9,3100.11,74,16599.02
12,5,503,5,520,0,323,16599.02,323,118.08,5,2943.02,40,28021.73
11,4,5473,15,5488,0,432,28021.73,431,368.48,9,8492.44,174,29709.23
16,7,83,15,106,0,356,29709.23,356,641.93,14,693.87,81,23095.29
3,7,52,6,62,0,241,23095.29,239,598.25,13,193.2,51,5491.81
6,5,25,3,36,0,80,5491.81,80,65.12,2,72.89,26,22565.86
7,1,1926,3,1934,0,242,22565.86,240,581.26,4,7943.22,88,22107.48
4,1,6068,11,6073,0,314,22107.48,314,931.84,10,6851.39,155,16275.34
0,0,232,2,232,0,65,3858.04,65,0,0,36.43,39,4011.37
1,0,30,0,31,0,69,4011.37,69,0,0,90.64,44,4862.8
0,1,31,0,32,0,62,4862.8,62,0,0,118.99,45,5335.92
0,0,65,1,65,0,68,5335.92,68,0,0,68.23,41,5413.69
1,5,55,7,61,0,86,5413.69,86,0,0,138.11,51,3298.71
0,0,346,1,346,0,62,3298.71,62,0,0,124.42,35,3104.73
0,0,56,8,56,0,47,3104.73,47,0,0,19.87,28,3241.9
0,0,234,0,234,0,59,3241.9,59,0,0,22.08,33,4455.07
0,2,287,44,289,443593.21,851,109599.52,847,7516.53,122,8945.65000000001,308,118921.97
13,40,998,92,1051,465413.96,986,118921.97,985,7816.93,141,10100.11,319,100232.86
36,14,1333,130,1383,473595.57,1025,100232.86,1024,4191.14,78,9539.59000000001,328,105795.56
18,51,1364,125,1433,376583.3,1042,105795.56,1039,6604.17,101,11186.26,338,135698.5
14,4,1415,69,1433,462014.6,1194,135698.5,1191,8959.92,136,11325.16,342,88767.8
16,21,648,70,685,289206.1,746,88767.8,742,5198.16,66,6622.86,195,57907.31
2,1,270,50,273,341909.79,379,57907.31,379,3143.17,40,4366.77,147,79002.82
6,21,663,19,690,410063.39,529,79002.82,528,4146.99,42,4972.35,152,69874.9799999999
1,1,26,3,28,157857.77,131,13014.28,131,507.67,12,176.64,95,9718.72
0,0,31,1,31,74099.37,95,9718.72,95,175.1,4,224.12,77,10785.24
0,3,17,2,20,126678.86,87,10785.24,87,407.98,7,152.7,68,13387
0,1,20,1,21,39746.66,112,13387,112,166.28,3,730.28,93,10444.17
1,2,34,4,37,187.27,78,10444.17,78,94.91,1,244.68,50,7328.64
0,0,16,1,16,0,59,7328.64,59,59.96,1,106.72,47,5304.19
1,0,10,0,11,0,51,5304.19,51,109.63,1,36.8,20,7977.78
2,0,19,1,21,0,75,7977.78,75,162.23,2,95.6800000000001,50,7153.95
2,0,11,2,13,331997.3,152,12861.86,152,193.13,5,805.000000000001,70,27219.08
11,1,37,3,49,1275204.76,428,27219.08,426,446.61,15,687.41,65,62010.1400000004
29,28,346,30,403,4271717.44,1034,62010.1400000004,1032,801.99,27,243.6,18,31037.35
61,36,135,5,232,1264760.81,435,31037.35,434,677.16,18,216.34,27,16814.53
16,4,104,3,124,646725.76,205,16814.53,204,105.58,3,80.57,6,15082.62
14,5,34,5,53,501077.62,126,15082.62,125,184.31,3,36.8,5,31828.59
6,5,32,3,43,664723.43,315,31828.59,315,477.16,9,536.75,172,42110.97
20,6,133,9,159,1165739.92,473,42110.97,473,710.35,15,166.7,40,31333.2600000001
0,0,25,1,25,0,140,38557.37,135,1957.35,14,295.83,27,28981.45
1,1,18,4,20,0,118,28981.45,118,1303.04,14,642.63,35,27985.96
0,0,18,4,18,0,102,27985.96,102,883.66,8,128.8,20,65763.66
0,13,52,4,65,0,214,65763.66,212,4204.85,25,2319.49,60,95296.7600000001
4,2,53,7,59,0,335,95296.7600000001,335,5922.5,34,2045.82,76,111830.06
3,1,59,4,63,0,388,111830.06,384,5113.9,42,106.34,29,39253.74
6,1,34,1,41,0,146,39253.74,145,2745.47,25,0,0,42730.94
2,1,43,2,46,0,129,42730.94,129,1021.23,12,0,0,45877.76
0,0,7,2,7,0,29,3272.48,29,105.95,2,106.71,17,8448.51
1,0,10,2,11,0,73,8448.51,73,331.07,7,420.28,45,11484.99
0,1,19,0,20,0,85,11484.99,85,402.1,7,404.76,58,24423.57
2,2,41,10,45,0,144,24423.57,143,747.15,9,1078.04,112,17976.15
13,1,28,3,42,0,101,17976.15,101,945.82,10,434.2,78,20519.23
1,0,43,7,44,0,103,20519.23,102,1373.3,7,415.85,79,6055.93
1,0,17,0,18,0,38,6055.93,38,204.91,3,143.49,27,8385.96
5,1,11,0,17,0,48,8385.96,48,165.18,1,0,0,8344.73
0,0,21,2,21,168180.72,77,19431.41,77,790.95,7,106.72,29,15955.94
0,0,44,4,44,104460.7,59,15955.94,59,1161.04,9,92.0000000000001,25,14883.89
0,0,33,3,33,73097.36,64,14883.89,64,1174.28,12,125.12,34,9790.96
0,0,33,4,33,98947.24,35,9790.96,35,840.61,6,374.53,19,8887.34
1,0,14,10,15,97828.89,30,8887.34,30,944.34,7,426.75,14,6745.64
0,0,5,0,5,62959.8,24,6745.64,24,1013.87,7,29.44,8,13578.7
0,0,20,1,20,77230.76,46,13578.7,46,435.57,3,121.44,33,20458.15
0,1,21,1,22,91549.68,62,20458.15,62,1935.51,13,267.41,42,28817.53
0,0,8,0,8,658918.44,78,16924.63,78,775.87,7,0,0,20150.82
0,1,16,3,17,694122.32,95,20150.82,95,487.07,4,105.98,46,16822.32
1,0,19,4,20,692194.42,73,16822.32,73,437.05,4,0,0,32097.48
3,1,34,6,38,811607.89,149,32097.48,149,1349.02,13,195.39,27,36402.2
3,0,30,7,33,760409.34,157,36402.2,157,320.79,3,110.4,16,39876.96
6,0,47,9,53,556537.57,174,39876.96,173,1339.09,13,0,0,12792.43
4,3,17,5,24,45017.23,57,12792.43,56,347.64,6,0,0,23079.55
4,0,25,5,29,641825.26,99,23079.55,99,862.31,8,0,0,7671.43
0,0,1037,5,1037,510170.64,258,32437.79,258,196.45,3,24447.69,256,82435.2899999999
4,1,641,11,646,1036817.74,522,82435.2899999999,521,1154.77,17,69040.3800000001,515,246018.54
2,2,988,71,992,1425622.55,1340,246018.54,1340,1471.51,17,195502.229999999,1339,248181.999999999
0,11,1138,120,1149,1170207.16,1345,248181.999999999,1343,2469.13,32,215227.509999999,1335,192818.15
0,2,1073,58,1075,817995.81,1029,192818.15,1029,1603.21,16,172415.46,1027,115170.8
2,4,1132,46,1138,852532.46,523,115170.8,521,2089.53,20,80710.6099999998,512,28752.04
2,1,792,95,795,105806.02,174,28752.04,174,860.47,8,25191.55,173,45822.6900000001
0,3,1264,282,1267,288919.24,244,45822.6900000001,244,1301.19,14,34311.56,240,40620.68
0,1,91,9,92,0,260,22974.89,259,240.55,5,1239.74,62,23520.72
1,0,70,7,71,0,201,23520.72,201,186.51,5,425.29,29,26416.62
0,2,153,13,155,0,287,26416.62,287,484.87,8,967.23,88,55313.1099999999
1,3,256,18,260,0,565,55313.1099999999,563,1352.25,22,2230.05,165,48125.2499999999
0,4,224,48,228,0,474,48125.2499999999,473,1286.83,28,1819.27,136,39870.61
6,3,175,20,184,0,302,39870.61,302,1087.83,17,0,0,15961.54
0,2,60,4,62,0,132,15961.54,132,232.13,4,4.81,11,30346.36
1,1,118,9,120,0,266,30346.36,263,347.62,10,235.14,92,25464.98
0,0,1,0,1,33144.25,11,8564.31,11,808.6,2,0,0,21336.86
0,0,3,0,3,42753.65,27,21336.86,26,0,0,0,0,28103.05
0,0,9,1,9,54302.45,35,28103.05,35,771.81,2,0,0,36594.79
3,0,15,3,18,36084.81,56,36594.79,56,1674.6,6,3564.03,36,14017.32
0,0,9,2,9,0,18,14017.32,18,319.69,1,191.32,15,31340.94
0,0,14,1,14,0,42,31340.94,42,2069.33,5,496.74,42,22870.75
0,0,11,0,11,0,32,22870.75,32,1918.13,6,371.63,32,21502.93
0,0,8,1,8,0,39,21502.93,39,521.66,3,250.21,23,11307.35
4,4,27,1,35,0,185,6059.46,185,72.84,3,0,0,7743.41999999999
2,4,30,4,36,0,188,7743.41999999999,186,87.4,4,12.55,2,19435.12
12,14,83,5,109,0,556,19435.12,556,220,8,2017.57,272,29348.9099999999
25,35,182,21,242,0,882,29348.9099999999,880,232.76,14,3287.63000000001,431,19113.2999999999
17,9,148,7,174,0,460,19113.2999999999,460,387.29,15,1253.24,160,14320.97
3,7,75,5,85,0,365,14320.97,364,133.54,5,1496.7,163,34470.27
14,15,153,19,182,0,1006,34470.27,1001,433.87,18,5772.16,587,24773.5999999999
24,14,215,11,253,0,855,24773.5999999999,853,177.41,9,5863.54000000002,582,22778.1699999999
0,0,1,0,1,0,12,12947.66,12,1313.33,3,0,0,14178.36
0,0,1,0,1,0,14,14178.36,14,999.53,2,0,0,39279.13
0,0,6,0,6,0,37,39279.13,37,1693.71,3,0,0,32852.4
0,0,5,0,5,0,33,32852.4,33,2804.71,6,0,0,25460.9
0,0,8,0,8,0,26,25460.9,26,1331.73,3,0,0,14402.18
0,0,5,1,5,0,14,14402.18,14,882.91,2,0,0,29456.02
0,1,4,0,5,0,29,29456.02,29,2762.4,6,441.36,24,10222.02
0,0,1,0,1,0,10,10222.02,10,525.7,1,165.51,9,12399.24
0,0,0,0,0,0,19,6197.96,19,487.07,3,4683.85,16,12134.51
0,1,12,0,13,0,41,12134.51,41,254.2,2,10829.86,38,74469.43
1,5,75,2,81,0,229,74469.43,229,3651.93,20,74930.6799999999,223,153576.58
0,3,169,20,172,0,408,153576.58,408,6401.11,32,146870.13,383,119625.76
2,4,134,11,140,0,312,119625.76,311,6152.43,24,110288.05,288,108081.95
2,1,98,5,101,0,249,108081.95,249,5659.83,28,97310.43,242,37351.36
1,0,33,3,34,0,107,37351.36,107,1792.67,9,38469.93,102,64203.61
0,0,72,7,72,5229.7,251,64203.61,251,2146.22,15,75289.89,244,34026.6
13,24,404,31,441,0,2998,66427.1100000004,2986,259.81,22,1558.26,1044,91701.2299999994
15,46,955,76,1016,0,4406,91701.2299999994,4401,210.31,22,2037.6,1600,135874.789999999
39,65,1851,131,1955,0,6777,135874.789999999,6773,335.99,33,2119.45999999999,2043,217760.09
95,139,3367,268,3601,0,10740,217760.09,10727,613.64,57,6791.39000000001,1881,213242.26
84,134,3347,252,3565,586563.12,10122,213242.26,10096,864.13,57,3318.29999999997,1636,160753.989999999
69,108,2652,195,2829,887758.49,7480,160753.989999999,7470,256.07,24,1032.23000000001,887,184154.709999999
62,88,2396,219,2546,705883.79,8459,184154.709999999,8444,452.15,33,42.86,45,237126.56
77,134,3105,206,3316,844334.1,11008,237126.56,10996,649.27,54,1854.25,867,154849.87
0,2,1138,26,1140,0,707,49904.32,700,225.14,8,4179.91,396,79665.2500000001
6,8,1348,35,1362,0,772,79665.2500000001,772,609.96,15,4892.45,640,102466.13
9,7,847,30,863,246983.65,766,102466.13,766,653.7,11,3691.12999999999,630,71150.9599999999
11,5,564,20,580,2426.27,540,71150.9599999999,540,904.94,15,4688.79,427,40389.13
0,2,398,5,400,0,308,40389.13,308,741.26,12,1632.03,225,15710.43
4,2,64,2,70,0,114,15710.43,114,342.12,5,327.45,56,21013.93
4,2,153,5,159,0,165,21013.93,165,167.01,3,2034.4,118,34938.7
0,3,71,5,74,0,266,34938.7,266,239.84,4,10053.48,253,39721.84
3,1,43,2,47,115495.76,462,42809.9900000001,462,1849.67,46,1120.71,462,54233.0500000001
8,5,83,15,96,64040.78,584,54233.0500000001,584,1435.49,33,1225.79,529,64793.7900000001
18,8,148,33,174,104392.69,728,64793.7900000001,728,2668.04,65,1626.27,728,73492.2400000002
20,12,127,20,159,882170.35,819,73492.2400000002,816,2953.38,72,2265.04,772,77688.9900000001
16,7,96,14,119,840312.68,812,77688.9900000001,810,3126.27,69,2171.18999999999,785,49221.4500000001
8,12,88,4,108,287857.75,501,49221.4500000001,500,1948.18,45,1270.31,501,84908
16,8,90,9,114,30754.33,857,84908,856,3607.42,79,2096.24999999999,857,73199.0600000002
20,23,96,22,139,0,757,73199.0600000002,756,3158.93,72,1962.09999999999,757,50480.5400000002
0,1,44,5,45,267089.27,223,12042.7,222,0,0,218.85,85,11343.06
0,2,63,4,65,78644.1,205,11343.06,205,0,0,99.8999999999999,44,13427.59
0,4,88,8,92,81486.13,251,13427.59,251,31.27,1,64.22,53,22043.3
2,5,131,9,138,141478.32,353,22043.3,352,107.04,5,463.19,97,17801.66
3,4,106,5,113,173463.28,293,17801.66,291,153.04,9,745.509999999999,161,13605.04
5,4,94,8,103,113039.95,221,13605.04,221,21.34,1,448.260000000001,127,11765.62
3,2,65,4,70,94057.57,179,11765.62,179,58.12,2,0,0,7388.02
2,0,52,0,54,67498.5,121,7388.02,121,72.47,3,0,0,4023.66
0,40,3513,56,3553,123178.4,952,48762.01,952,72.1,4,20455.94,760,56748.16
4,12,3778,40,3794,202312.84,1047,56748.16,1047,108.9,4,19997.18,766,65453.2900000001
2,18,4496,10,4516,170645.59,1166,65453.2900000001,1166,108.9,4,20749.43,857,42143.73
12,6,1351,10,1369,153134.72,626,42143.73,626,450.04,21,4589.08,332,48332.45
2,10,775,10,787,153830.64,738,48332.45,738,255.32,8,4585.15,404,47697.9700000001
8,16,906,14,930,1980.3,685,47697.9700000001,685,604.87,21,3866.68000000001,384,28926.33
6,2,483,2,491,7272.77,464,28926.33,464,556.24,18,2990.29,269,25238.59
0,6,893,4,899,285.33,437,25238.59,437,195.98,7,5627.96999999999,356,180167.11
1,4,82,0,87,1401.7,249,15716.76,247,50.04,2,36.45,9,27400.73
2,1,151,3,154,4826,398,27400.73,398,259.73,8,287.06,89,26776.2
6,7,145,7,158,18613.12,384,26776.2,384,158.93,4,345.95,115,32266.49
2,9,358,3,369,34595.25,418,32266.49,417,526.79,14,1940.71,263,8873.83
3,4,36,1,43,0,113,8873.83,113,310.85,7,192.82,45,26220.71
0,0,272,2,272,0,274,26220.71,274,68.43,2,952.81,253,97048.81
2,1,1797,6,1800,0,1201,97048.81,1201,251.26,6,10072.57,1104,190250.33
0,1,2391,10,2392,234.16,2477,190250.33,2477,430.13,11,26626.89,2210,280044.91
0,0,24,8,24,0,118,5233.29,118,0,0,2661.48,117,6797.95
3,3,31,4,37,0,148,6797.95,148,0,0,3440.43,146,7244.97
2,1,52,8,55,0,171,7244.97,171,14.35,1,3768.31,168,23026.48
1,1,307,13,309,0,387,23026.48,387,0,0,12769.44,384,7955.45999999999
1,5,418,3,424,0,174,7955.45999999999,174,18.03,1,4237.84,172,4982.87
0,1,64,3,65,0,105,4982.87,104,32.37,1,2526.32,105,5204.42
1,2,24,2,27,0,76,5204.42,76,0,0,2501.58,76,10981.22
0,2,38,4,40,0,175,10981.22,175,0,0,5186.14,175,11214.4
1,0,31,2,32,17889.63,87,6952.81,87,0,0,0,0,13705.64
1,0,67,1,68,11940.01,138,13705.64,138,156.71,2,48.6,3,24824.45
1,1,96,17,98,34597.22,253,24824.45,253,305.33,7,158.72,15,38985.96
9,5,112,4,126,1073.64,433,38985.96,432,417.18,9,1247.09,91,29328.8300000001
9,13,131,3,153,21403.88,291,29328.8300000001,291,314.16,8,0,0,27937.07
1,6,97,13,104,0,249,27937.07,248,494.79,9,0,0,7299.72000000001
1,0,43,0,44,30432.1,81,7299.72000000001,81,0,0,0,0,15773.7
5,1,64,0,70,77870.67,128,15773.7,128,68.79,2,62.69,4,17440.76
0,4,33,7,37,0,181,14453.47,181,222.21,6,258.73,88,14297.16
1,1,33,3,35,0,172,14297.16,170,384.8,11,249.96,76,10866.86
0,4,30,5,34,0,135,10866.86,135,117.72,2,114.71,36,16472.7
2,3,39,2,44,0,176,16472.7,176,291,5,797.790000000001,104,13590.13
2,2,49,7,53,0,123,13590.13,123,165.55,3,297.15,67,10488.75
1,0,24,3,25,0,100,10488.75,99,94.91,2,244.19,65,15604.89
0,2,39,2,41,0,185,15604.89,184,246.11,7,335.28,104,21812.44
0,1,56,0,57,0,239,21812.44,238,428.58,12,721.260000000001,165,17319.39
1,39,287,57,327,354181.73,1712,87637.7900000001,1709,44.88,2,2028.01000000001,1076,127779.47
7,21,978,46,1006,435039.9,2791,127779.47,2788,70.26,3,7123.36,2172,123048.7
11,14,1052,121,1077,233807.97,2630,123048.7,2627,76.15,3,5103.91000000001,2075,122973.11
6,21,1481,156,1508,117920.15,2752,122973.11,2744,160.76,8,10648.64,2218,81571.3800000001
9,10,1037,72,1056,74914.19,1634,81571.3800000001,1634,18.03,2,4352.20999999998,1195,73420.4400000001
1,2,701,28,704,240452.95,1351,73420.4400000001,1345,0,0,2306.28,654,54178.4100000001
0,10,435,22,445,173285.02,1045,54178.4100000001,1041,36.06,4,1021.9,304,51429.0800000001
2,4,340,35,346,154965.31,997,51429.0800000001,996,19.5,2,654.26,183,32757.53
1,5,394,8,400,159172.74,531,47254.37,531,93.44,4,5743.37,376,63254.11
6,9,605,28,620,84038.26,853,63254.11,852,670.64,17,6907.88000000001,577,87585.2900000001
20,24,1070,35,1114,92258.95,1462,87585.2900000001,1461,1268.8,34,12254.21,1002,120410.14
51,67,1906,97,2024,642.41,2471,120410.14,2465,1947.13,50,22277.89,1697,84176.6300000003
37,44,4894,583,4975,0,1868,84176.6300000003,1867,1024.16,22,18256.81,1372,52454.5000000001
18,15,888,120,921,0,903,52454.5000000001,903,1019.39,20,6848.37000000002,475,69853.0000000002
18,26,908,34,952,9.06,1349,69853.0000000002,1349,745.69,19,18745.7,1044,110645.600000001
24,45,2932,87,3001,944.28,2373,110645.600000001,2373,1193.08,38,35181.8000000001,2092,82729.6000000008
0,0,54,0,54,0,36,40690.68,36,776.23,1,9555.01,35,31520.89
0,0,13,1,13,0,23,31520.89,23,1025.65,1,3161.61,18,42720.01
0,0,10,1,10,0,25,42720.01,25,1533.69,2,2671.96,23,52645.91
0,0,20,2,20,0,28,52645.91,28,948.39,1,3942.38,21,10311.22
0,0,4,1,4,0,7,10311.22,7,900.2,1,417.18,3,16081.33
0,0,15,0,15,0,9,16081.33,9,0,0,676.91,9,12463.76
0,0,1,0,1,0,7,12463.76,7,0,0,544.79,7,21967.11
0,0,0,0,0,0,12,21967.11,12,1570.84,2,0,0,12769.27
7,5,8173,10,8185,0,1200,29125.0400000001,1200,270.38,11,16795.28,904,38034.83
6,12,18350,9,18368,0,1599,38034.83,1599,602.96,23,24483.41,1252,52346.0600000002
9,12,20457,18,20478,0,1983,52346.0600000002,1982,750.86,29,26632.5199999999,1424,67592.4900000003
9,17,20602,14,20628,0,2209,67592.4900000003,2209,749.77,29,25379.5599999999,1343,48850.8800000001
10,14,22277,9,22301,0,1792,48850.8800000001,1792,342.49,14,23021.26,1219,12763.46
7,5,3122,3,3134,0,236,12763.46,235,70.64,3,0,0,5946.73
4,4,20,0,28,0,123,5946.73,123,46.72,2,458.03,24,31049.52
1,5,8588,0,8594,0,1217,31049.52,1216,549.24,22,16929.8699999999,933,49792.7899999999
3,3,1945,11,1951,0,918,53346.6900000002,918,258.62,11,3460.91,580,43676.38
3,4,1508,19,1515,0,509,43676.38,509,167.75,2,7924.18,501,112098.65
5,7,3441,24,3453,0,1265,112098.65,1265,322.27,7,20252.19,1216,102270.66
6,5,2686,7,2697,0,963,102270.66,963,707.44,14,12623.74,845,33918.25
2,1,394,3,397,0,237,33918.25,237,661.38,12,266.47,26,5736.21
